batch_id,sample_id,moisture,ph,diastase_activity,h_m_f,collection_date,lab_id,analyst,region,batch_size,quality_score,quality_category,compliance_status,moisture_deviation,ph_deviation,processing_hour,processing_day,month,quarter
BATCH_115,SAMPLE_000115,18.167018782552116,6.120735872320331,12.150579543891922,26.660038261163958,2024-01-05 18:00:00,LAB_D,Analyst_1,West,100,90.0,Excellent,Compliant,0.6670187825521161,1.1207358723203313,18,Friday,1,1
BATCH_116,SAMPLE_000116,19.35730295093859,6.2626172015954396,12.060603454864678,33.389739103963805,2024-01-05 19:00:00,LAB_C,Analyst_1,South,200,85.0,Good,Compliant,1.857302950938589,1.2626172015954396,19,Friday,1,1
BATCH_117,SAMPLE_000117,19.018360384495573,3.6832338795645914,8.640407861784285,39.88278722442335,2024-01-05 20:00:00,LAB_A,Analyst_4,West,500,85.0,Good,Compliant,1.5183603844955726,1.3167661204354086,20,Friday,1,1
BATCH_118,SAMPLE_000118,15.93285029443018,4.330632944441611,14.142226038412662,33.236783796987574,2024-01-05 21:00:00,LAB_C,Analyst_1,North,200,90.0,Excellent,Compliant,1.56714970556982,0.6693670555583893,21,Friday,1,1
BATCH_119,SAMPLE_000119,19.46279499244989,5.918603839379184,9.859200298120943,31.1556683474005,2024-01-05 22:00:00,LAB_B,Analyst_3,East,500,90.0,Excellent,Compliant,1.96279499244989,0.918603839379184,22,Friday,1,1
BATCH_120,SAMPLE_000120,17.696711209578254,5.744779071150975,8.906604448979628,34.61301020478492,2024-01-05 23:00:00,LAB_D,Analyst_3,South,500,95.0,Premium,Compliant,0.19671120957825394,0.7447790711509752,23,Friday,1,1
BATCH_121,SAMPLE_000121,19.037200775820313,4.053563058069132,14.22123655908284,29.30411224567436,2024-01-06 00:00:00,LAB_D,Analyst_3,South,300,90.0,Excellent,Compliant,1.5372007758203132,0.9464369419308678,0,Saturday,1,1
BATCH_122,SAMPLE_000122,19.480456499617468,4.128047970010131,14.689560487608274,21.202846852015703,2024-01-06 01:00:00,LAB_C,Analyst_3,West,200,90.0,Excellent,Compliant,1.9804564996174676,0.8719520299898686,1,Saturday,1,1
BATCH_123,SAMPLE_000123,16.59001737485932,4.611416308374146,14.034893320858155,31.245936317558197,2024-01-06 02:00:00,LAB_D,Analyst_1,West,100,100.0,Premium,Compliant,0.9099826251406817,0.38858369162585404,2,Saturday,1,1
BATCH_124,SAMPLE_000124,15.550259622638384,4.953568955573064,13.666612523074146,39.1525056901076,2024-01-06 03:00:00,LAB_B,Analyst_3,South,300,95.0,Premium,Compliant,1.949740377361616,0.04643104442693602,3,Saturday,1,1
BATCH_125,SAMPLE_000125,16.139675812709708,5.354764314590888,12.586693864473151,23.50605884715319,2024-01-06 04:00:00,LAB_D,Analyst_1,West,300,95.0,Premium,Compliant,1.360324187290292,0.35476431459088786,4,Saturday,1,1
BATCH_126,SAMPLE_000126,17.13553894313128,4.606740918709317,11.856001594263976,33.80009781641331,2024-01-06 05:00:00,LAB_C,Analyst_4,South,100,100.0,Premium,Compliant,0.3644610568687199,0.3932590812906831,5,Saturday,1,1
BATCH_127,SAMPLE_000127,19.090073829612464,4.8876041483994435,8.60890731937987,24.018673773181128,2024-01-06 06:00:00,LAB_B,Analyst_3,South,300,95.0,Premium,Compliant,1.5900738296124644,0.11239585160055654,6,Saturday,1,1
BATCH_128,SAMPLE_000128,19.303652916281717,5.74241281440127,10.859172491494892,30.716553689461627,2024-01-06 07:00:00,LAB_C,Analyst_2,South,500,90.0,Excellent,Compliant,1.8036529162817168,0.7424128144012698,7,Saturday,1,1
BATCH_129,SAMPLE_000129,15.034760652655953,3.610049608671794,10.608819619086198,21.93352899293439,2024-01-06 08:00:00,LAB_D,Analyst_3,North,500,80.0,Good,Compliant,2.4652393473440473,1.389950391328206,8,Saturday,1,1
BATCH_130,SAMPLE_000130,17.55373651288783,4.257310833032062,9.818276486322283,29.007418725163703,2024-01-06 09:00:00,LAB_C,Analyst_3,West,200,95.0,Premium,Compliant,0.053736512887830656,0.7426891669679376,9,Saturday,1,1
BATCH_131,SAMPLE_000131,17.087055015743896,5.640048757653657,13.063940795820095,35.12326657790492,2024-01-06 10:00:00,LAB_C,Analyst_1,East,200,95.0,Premium,Compliant,0.4129449842561037,0.6400487576536573,10,Saturday,1,1
BATCH_132,SAMPLE_000132,16.11053905235365,6.185620513061598,11.471130145551395,26.951430484779642,2024-01-06 11:00:00,LAB_A,Analyst_3,East,100,85.0,Good,Compliant,1.3894609476463486,1.1856205130615978,11,Saturday,1,1
BATCH_133,SAMPLE_000133,15.599326836668414,5.0350323263469985,8.567323511353536,33.29823448974436,2024-01-06 12:00:00,LAB_D,Analyst_2,West,200,95.0,Premium,Compliant,1.9006731633315859,0.03503232634699849,12,Saturday,1,1
BATCH_134,SAMPLE_000134,16.68807585701814,5.096340455795946,9.541282413648679,35.90899921579458,2024-01-06 13:00:00,LAB_D,Analyst_1,South,500,100.0,Premium,Compliant,0.8119241429818587,0.09634045579594641,13,Saturday,1,1
BATCH_135,SAMPLE_000135,19.714548519562598,3.821516034019328,12.782811345617171,38.54355638958906,2024-01-06 14:00:00,LAB_C,Analyst_1,East,100,80.0,Good,Compliant,2.214548519562598,1.1784839659806718,14,Saturday,1,1
BATCH_136,SAMPLE_000136,16.616014660103776,4.8422371004703635,8.532916016432102,24.69284163710907,2024-01-06 15:00:00,LAB_A,Analyst_4,East,100,100.0,Premium,Compliant,0.8839853398962241,0.1577628995296365,15,Saturday,1,1
BATCH_137,SAMPLE_000137,17.593953108716832,5.09785179936507,13.958448398341382,27.986318316186164,2024-01-06 16:00:00,LAB_D,Analyst_4,West,200,100.0,Premium,Compliant,0.09395310871683193,0.0978517993650696,16,Saturday,1,1
BATCH_138,SAMPLE_000138,18.51509479447589,4.227411510904189,11.46602568909782,23.04832026660835,2024-01-06 17:00:00,LAB_B,Analyst_3,East,500,90.0,Excellent,Compliant,1.015094794475889,0.7725884890958108,17,Saturday,1,1
BATCH_139,SAMPLE_000139,16.81814801189647,4.3077296928481426,11.364106041286536,39.84967004316751,2024-01-06 18:00:00,LAB_C,Analyst_4,South,100,95.0,Premium,Compliant,0.6818519881035314,0.6922703071518574,18,Saturday,1,1
BATCH_140,SAMPLE_000140,19.858910413604804,4.631852489313868,12.146854492616622,38.54001935848591,2024-01-06 19:00:00,LAB_D,Analyst_4,West,500,90.0,Excellent,Compliant,2.3589104136048036,0.36814751068613205,19,Saturday,1,1
BATCH_141,SAMPLE_000141,19.812236474710556,3.560213593333179,13.772766761476044,30.79914260561119,2024-01-06 20:00:00,LAB_B,Analyst_4,South,500,80.0,Good,Compliant,2.3122364747105557,1.439786406666821,20,Saturday,1,1
BATCH_142,SAMPLE_000142,16.25891147912682,4.466237496749535,10.434664455315351,36.840665887528424,2024-01-06 21:00:00,LAB_D,Analyst_1,East,500,90.0,Excellent,Compliant,1.2410885208731806,0.5337625032504647,21,Saturday,1,1
BATCH_143,SAMPLE_000143,17.486242529461926,4.134344020989634,12.746113067913445,30.41915954544084,2024-01-06 22:00:00,LAB_B,Analyst_1,East,200,95.0,Premium,Compliant,0.013757470538074301,0.8656559790103664,22,Saturday,1,1
BATCH_144,SAMPLE_000144,16.50439154908385,4.482492056533744,11.960123747970538,32.471713760055195,2024-01-06 23:00:00,LAB_C,Analyst_1,South,300,95.0,Premium,Compliant,0.9956084509161514,0.5175079434662564,23,Saturday,1,1
BATCH_145,SAMPLE_000145,16.424202471887337,3.8592863954577536,9.86919789118595,21.78248864232033,2024-01-07 00:00:00,LAB_D,Analyst_4,North,300,85.0,Good,Compliant,1.0757975281126626,1.1407136045422464,0,Sunday,1,1
BATCH_146,SAMPLE_000146,15.184434736772664,6.171581842219685,14.150409904486107,35.10540840993616,2024-01-07 01:00:00,LAB_D,Analyst_1,East,100,80.0,Good,Compliant,2.3155652632273362,1.1715818422196849,1,Sunday,1,1
BATCH_147,SAMPLE_000147,18.047821669899484,5.280777360662146,13.581982151248496,22.554269672704695,2024-01-07 02:00:00,LAB_A,Analyst_4,North,500,100.0,Premium,Compliant,0.5478216698994842,0.280777360662146,2,Sunday,1,1
BATCH_148,SAMPLE_000148,17.51339511614431,5.537306957433469,12.609162842608978,36.521352605050566,2024-01-07 03:00:00,LAB_C,Analyst_1,East,200,95.0,Premium,Compliant,0.013395116144309327,0.5373069574334686,3,Sunday,1,1
BATCH_149,SAMPLE_000149,15.257393756249947,5.867513715822015,13.954072103659694,35.64056175340772,2024-01-07 04:00:00,LAB_B,Analyst_1,North,500,85.0,Good,Compliant,2.2426062437500534,0.8675137158220148,4,Sunday,1,1
BATCH_150,SAMPLE_000150,16.393232321183056,4.995326596787172,14.071059406718616,34.17489395485953,2024-01-07 05:00:00,LAB_D,Analyst_2,North,500,95.0,Premium,Compliant,1.1067676788169436,0.004673403212827942,5,Sunday,1,1
BATCH_151,SAMPLE_000151,19.54132942983327,3.760760864262271,12.958540837005243,20.723207610495244,2024-01-07 06:00:00,LAB_D,Analyst_3,North,200,80.0,Good,Compliant,2.0413294298332687,1.239239135737729,6,Sunday,1,1
BATCH_152,SAMPLE_000152,16.197809453334862,5.111319625455643,13.859093298545705,26.06256711890657,2024-01-07 07:00:00,LAB_B,Analyst_4,South,300,95.0,Premium,Compliant,1.3021905466651376,0.11131962545564278,7,Sunday,1,1
BATCH_153,SAMPLE_000153,15.724474360456115,5.260523354062638,12.882300231684987,25.262251398216858,2024-01-07 08:00:00,LAB_C,Analyst_2,North,500,95.0,Premium,Compliant,1.7755256395438845,0.26052335406263794,8,Sunday,1,1
BATCH_154,SAMPLE_000154,17.447263801387816,5.73631842255299,12.760985402322103,27.20272814943038,2024-01-07 09:00:00,LAB_A,Analyst_1,North,500,95.0,Premium,Compliant,0.05273619861218393,0.7363184225529897,9,Sunday,1,1
BATCH_155,SAMPLE_000155,19.928252270553003,4.794978638689038,12.330279647506291,21.752854935276773,2024-01-07 10:00:00,LAB_A,Analyst_4,North,300,90.0,Excellent,Compliant,2.4282522705530027,0.20502136131096194,10,Sunday,1,1
BATCH_156,SAMPLE_000156,16.210276357557504,3.8827409083866913,13.269016476903488,38.73915646062126,2024-01-07 11:00:00,LAB_D,Analyst_1,East,200,85.0,Good,Compliant,1.289723642442496,1.1172590916133087,11,Sunday,1,1
BATCH_157,SAMPLE_000157,18.36067773702939,4.351327717396173,9.110235737051516,31.076044814247524,2024-01-07 12:00:00,LAB_B,Analyst_3,North,100,95.0,Premium,Compliant,0.8606777370293912,0.6486722826038269,12,Sunday,1,1
BATCH_158,SAMPLE_000158,18.80809807664359,4.5892468891959055,14.1660953143925,26.11048621316047,2024-01-07 13:00:00,LAB_D,Analyst_2,East,300,95.0,Premium,Compliant,1.3080980766435886,0.4107531108040945,13,Sunday,1,1
BATCH_159,SAMPLE_000159,16.188187719962,5.437751723994804,14.102904694216624,27.939630341485667,2024-01-07 14:00:00,LAB_B,Analyst_3,North,100,95.0,Premium,Compliant,1.3118122800380014,0.4377517239948041,14,Sunday,1,1
BATCH_160,SAMPLE_000160,18.6410817430593,5.212334914006735,8.204730981241914,28.944050810096712,2024-01-07 15:00:00,LAB_A,Analyst_2,North,100,95.0,Premium,Compliant,1.1410817430592992,0.21233491400673543,15,Sunday,1,1
BATCH_161,SAMPLE_000161,16.838915663596268,4.568290177693539,13.780717253953338,32.011886667212345,2024-01-07 16:00:00,LAB_C,Analyst_1,South,300,100.0,Premium,Compliant,0.6610843364037322,0.4317098223064608,16,Sunday,1,1
BATCH_162,SAMPLE_000162,18.161529152967898,6.459545746378939,8.902089072314116,30.313588553929954,2024-01-07 17:00:00,LAB_B,Analyst_3,East,500,90.0,Excellent,Compliant,0.6615291529678977,1.4595457463789394,17,Sunday,1,1
BATCH_163,SAMPLE_000163,18.167648553804472,5.317324458070662,10.345831979813994,38.38783946428835,2024-01-07 18:00:00,LAB_A,Analyst_3,North,100,100.0,Premium,Compliant,0.6676485538044723,0.31732445807066156,18,Sunday,1,1
BATCH_164,SAMPLE_000164,17.678873420373794,4.211680375207983,13.204557794041254,29.939269658116604,2024-01-07 19:00:00,LAB_D,Analyst_1,East,100,95.0,Premium,Compliant,0.17887342037379383,0.7883196247920168,19,Sunday,1,1
BATCH_165,SAMPLE_000165,15.451448850272042,3.8053474178612112,9.125319272338157,39.84316029646625,2024-01-07 20:00:00,LAB_B,Analyst_3,East,200,80.0,Good,Compliant,2.048551149727958,1.1946525821387888,20,Sunday,1,1
BATCH_166,SAMPLE_000166,19.17651247794619,3.958577417552996,13.725769168833436,37.028499154901915,2024-01-07 21:00:00,LAB_C,Analyst_4,West,500,85.0,Good,Compliant,1.67651247794619,1.0414225824470038,21,Sunday,1,1
BATCH_167,SAMPLE_000167,16.603900324858678,4.237873185153524,13.824939245704194,24.170210287146716,2024-01-07 22:00:00,LAB_D,Analyst_2,South,100,95.0,Premium,Compliant,0.8960996751413219,0.7621268148464759,22,Sunday,1,1
BATCH_168,SAMPLE_000168,15.93259255199927,3.982044119778667,11.552274136325853,38.61190429287832,2024-01-07 23:00:00,LAB_D,Analyst_2,South,200,85.0,Good,Compliant,1.5674074480007292,1.0179558802213329,23,Sunday,1,1
BATCH_169,SAMPLE_000169,15.20387570777382,4.059701072153917,8.044701102017836,22.32732795770952,2024-01-08 00:00:00,LAB_A,Analyst_2,South,500,85.0,Good,Compliant,2.29612429222618,0.9402989278460829,0,Monday,1,1
BATCH_170,SAMPLE_000170,17.95446471594121,4.355285506081541,10.009266932224389,36.34899416982383,2024-01-08 01:00:00,LAB_B,Analyst_4,West,300,95.0,Premium,Compliant,0.4544647159412101,0.6447144939184586,1,Monday,1,1
BATCH_171,SAMPLE_000171,18.387821809211413,4.020120785884265,12.318488428630197,27.6124658695316,2024-01-08 02:00:00,LAB_D,Analyst_2,West,300,95.0,Premium,Compliant,0.8878218092114132,0.9798792141157353,2,Monday,1,1
BATCH_172,SAMPLE_000172,15.082939144639282,6.190296273879276,14.868303246191964,37.55948640890139,2024-01-08 03:00:00,LAB_C,Analyst_1,South,200,80.0,Good,Compliant,2.4170608553607185,1.1902962738792757,3,Monday,1,1
BATCH_173,SAMPLE_000173,17.560465291496406,3.7407012369849264,12.422694689116678,37.361133802149006,2024-01-08 04:00:00,LAB_B,Analyst_3,West,300,90.0,Excellent,Compliant,0.06046529149640634,1.2592987630150736,4,Monday,1,1
BATCH_174,SAMPLE_000174,16.13247887598969,5.073534168710764,9.81862506744912,36.11850800235243,2024-01-08 05:00:00,LAB_C,Analyst_4,West,100,95.0,Premium,Compliant,1.3675211240103096,0.07353416871076401,5,Monday,1,1
BATCH_175,SAMPLE_000175,18.22586395204725,4.731190480968984,12.438039921697278,35.80060872614123,2024-01-08 06:00:00,LAB_D,Analyst_2,West,500,100.0,Premium,Compliant,0.7258639520472485,0.2688095190310156,6,Monday,1,1
BATCH_176,SAMPLE_000176,15.871832145024957,6.447135850725819,11.779897658010988,26.093582781960816,2024-01-08 07:00:00,LAB_C,Analyst_1,South,100,85.0,Good,Compliant,1.6281678549750431,1.447135850725819,7,Monday,1,1
BATCH_177,SAMPLE_000177,18.45468869051233,3.836116706504157,13.458917766058004,21.618385661025044,2024-01-08 08:00:00,LAB_A,Analyst_3,South,100,90.0,Excellent,Compliant,0.9546886905123309,1.163883293495843,8,Monday,1,1
BATCH_178,SAMPLE_000178,16.933676731502686,4.693566797137224,8.748864471788709,28.05960357530323,2024-01-08 09:00:00,LAB_C,Analyst_3,South,300,100.0,Premium,Compliant,0.5663232684973138,0.30643320286277564,9,Monday,1,1
BATCH_179,SAMPLE_000179,19.683649943683672,6.408411299826106,13.327195317514196,23.470490299730173,2024-01-08 10:00:00,LAB_B,Analyst_4,West,100,80.0,Good,Compliant,2.1836499436836725,1.4084112998261062,10,Monday,1,1
BATCH_180,SAMPLE_000180,15.687604720729967,6.096521377681941,11.788866050732771,33.89902177804923,2024-01-08 11:00:00,LAB_C,Analyst_4,South,300,85.0,Good,Compliant,1.8123952792700333,1.096521377681941,11,Monday,1,1
BATCH_181,SAMPLE_000181,16.705331755251294,5.951216212847839,14.740944027012961,26.92199453075571,2024-01-08 12:00:00,LAB_C,Analyst_4,West,500,95.0,Premium,Compliant,0.7946682447487063,0.9512162128478394,12,Monday,1,1
BATCH_182,SAMPLE_000182,15.567367606202945,4.273708481134819,10.393105162270803,39.5122040171983,2024-01-08 13:00:00,LAB_A,Analyst_1,North,500,90.0,Excellent,Compliant,1.9326323937970553,0.7262915188651808,13,Monday,1,1
BATCH_183,SAMPLE_000183,19.623468091392816,4.012662762170198,12.428353251937637,32.81944154690664,2024-01-08 14:00:00,LAB_C,Analyst_1,West,100,85.0,Good,Compliant,2.123468091392816,0.9873372378298022,14,Monday,1,1
BATCH_184,SAMPLE_000184,19.386696766904905,5.505929659773293,14.524196738570122,36.44961127268722,2024-01-08 15:00:00,LAB_C,Analyst_4,East,200,90.0,Excellent,Compliant,1.8866967669049046,0.505929659773293,15,Monday,1,1
BATCH_185,SAMPLE_000185,16.28970813857578,6.288127967382757,8.717568095934755,22.65049345483697,2024-01-08 16:00:00,LAB_D,Analyst_2,South,300,85.0,Good,Compliant,1.2102918614242206,1.2881279673827573,16,Monday,1,1
BATCH_186,SAMPLE_000186,18.299920230170894,5.170288679041789,14.560599410655158,37.24028964545245,2024-01-08 17:00:00,LAB_D,Analyst_3,South,300,100.0,Premium,Compliant,0.7999202301708941,0.17028867904178924,17,Monday,1,1
BATCH_187,SAMPLE_000187,19.08611100100608,5.2148380684096995,12.815200056105693,38.455143810267884,2024-01-08 18:00:00,LAB_B,Analyst_3,East,100,95.0,Premium,Compliant,1.5861110010060813,0.21483806840969955,18,Monday,1,1
BATCH_188,SAMPLE_000188,17.776004057997312,4.339937280980853,8.474859413736203,29.741238376378718,2024-01-08 19:00:00,LAB_D,Analyst_1,West,300,95.0,Premium,Compliant,0.2760040579973122,0.6600627190191473,19,Monday,1,1
BATCH_189,SAMPLE_000189,17.648252891780032,5.808478799575811,10.106744968627714,32.12505875501955,2024-01-08 20:00:00,LAB_D,Analyst_3,North,300,95.0,Premium,Compliant,0.14825289178003231,0.8084787995758109,20,Monday,1,1
BATCH_190,SAMPLE_000190,16.209261454502258,4.06113124567257,12.957204620516972,35.29619601805991,2024-01-08 21:00:00,LAB_D,Analyst_2,East,200,90.0,Excellent,Compliant,1.2907385454977423,0.9388687543274301,21,Monday,1,1
BATCH_191,SAMPLE_000191,15.465513839029496,4.471037709212731,8.471454210281403,23.496772545208252,2024-01-08 22:00:00,LAB_D,Analyst_3,East,200,85.0,Good,Compliant,2.034486160970504,0.5289622907872689,22,Monday,1,1
BATCH_192,SAMPLE_000192,19.486078789766633,4.77630931584925,12.075193221233913,30.051321529268847,2024-01-08 23:00:00,LAB_A,Analyst_1,West,100,95.0,Premium,Compliant,1.9860787897666334,0.22369068415074977,23,Monday,1,1
BATCH_193,SAMPLE_000193,19.502090285816653,5.022831136053365,10.421181398670697,27.973260555446263,2024-01-09 00:00:00,LAB_D,Analyst_1,South,200,90.0,Excellent,Compliant,2.002090285816653,0.022831136053365064,0,Tuesday,1,1
BATCH_194,SAMPLE_000194,18.16550728636634,4.227229197245241,12.34640862437234,22.92747984324498,2024-01-09 01:00:00,LAB_A,Analyst_2,West,100,95.0,Premium,Compliant,0.6655072863663385,0.7727708027547591,1,Tuesday,1,1
BATCH_195,SAMPLE_000195,16.695148955243504,3.8445104742176106,8.32019423668759,27.350688445830627,2024-01-09 02:00:00,LAB_A,Analyst_2,East,500,90.0,Excellent,Compliant,0.8048510447564965,1.1554895257823894,2,Tuesday,1,1
BATCH_196,SAMPLE_000196,16.746047873063304,5.331860127324898,14.100757643066634,21.363446187709872,2024-01-09 03:00:00,LAB_D,Analyst_3,East,100,100.0,Premium,Compliant,0.7539521269366958,0.331860127324898,3,Tuesday,1,1
BATCH_197,SAMPLE_000197,18.6297783943512,4.365891659720767,14.814422784241778,20.51623813898974,2024-01-09 04:00:00,LAB_C,Analyst_3,South,500,90.0,Excellent,Compliant,1.1297783943511988,0.6341083402792327,4,Tuesday,1,1
BATCH_198,SAMPLE_000198,19.485551299762886,5.243714664267837,14.78214498699984,22.703325783096457,2024-01-09 05:00:00,LAB_A,Analyst_1,South,100,95.0,Premium,Compliant,1.9855512997628857,0.24371466426783694,5,Tuesday,1,1
BATCH_199,SAMPLE_000199,19.435432121325587,3.963088145822607,13.247562822200473,39.26230223178348,2024-01-09 06:00:00,LAB_C,Analyst_2,South,300,85.0,Good,Compliant,1.9354321213255865,1.0369118541773932,6,Tuesday,1,1
BATCH_200,SAMPLE_000200,18.89937772928812,4.9434203055644526,8.910603680914424,30.99059071790034,2024-01-09 07:00:00,LAB_C,Analyst_2,West,200,95.0,Premium,Compliant,1.399377729288119,0.056579694435547445,7,Tuesday,1,1
BATCH_201,SAMPLE_000201,18.210158230771437,5.097768297654758,13.307842371503158,39.3164432230644,2024-01-09 08:00:00,LAB_D,Analyst_2,South,500,100.0,Premium,Compliant,0.7101582307714374,0.09776829765475803,8,Tuesday,1,1
BATCH_202,SAMPLE_000202,15.420699824975244,3.6554706104672805,8.17210841521161,28.649957566602637,2024-01-09 09:00:00,LAB_B,Analyst_3,East,100,80.0,Good,Compliant,2.0793001750247555,1.3445293895327195,9,Tuesday,1,1
BATCH_203,SAMPLE_000203,15.808143570473069,4.509812834581762,8.15486486070298,26.23632266170519,2024-01-09 10:00:00,LAB_D,Analyst_2,East,200,95.0,Premium,Compliant,1.691856429526931,0.4901871654182379,10,Tuesday,1,1
BATCH_204,SAMPLE_000204,19.492770942635396,3.9032440308169227,10.26527153404679,30.122837256804882,2024-01-09 11:00:00,LAB_B,Analyst_1,North,100,85.0,Good,Compliant,1.9927709426353957,1.0967559691830773,11,Tuesday,1,1
BATCH_205,SAMPLE_000205,18.032145298297948,3.6901249114183035,11.42050233283266,28.790233772658205,2024-01-09 12:00:00,LAB_B,Analyst_1,West,200,90.0,Excellent,Compliant,0.532145298297948,1.3098750885816965,12,Tuesday,1,1
BATCH_206,SAMPLE_000206,15.045985258083148,6.4698806971698355,13.392851924654552,22.11329368523488,2024-01-09 13:00:00,LAB_D,Analyst_3,North,200,80.0,Good,Compliant,2.4540147419168523,1.4698806971698355,13,Tuesday,1,1
BATCH_207,SAMPLE_000207,15.50735771433016,4.467061534924169,12.783067636245537,32.816526293804124,2024-01-09 14:00:00,LAB_D,Analyst_4,East,100,90.0,Excellent,Compliant,1.9926422856698398,0.5329384650758309,14,Tuesday,1,1
BATCH_208,SAMPLE_000208,18.317508845540278,5.929623337563905,11.121318944637238,24.320763650191992,2024-01-09 15:00:00,LAB_B,Analyst_3,North,500,95.0,Premium,Compliant,0.8175088455402779,0.9296233375639051,15,Tuesday,1,1
BATCH_209,SAMPLE_000209,15.025307919231093,4.263921964291292,9.915386663971661,32.391759097956594,2024-01-09 16:00:00,LAB_D,Analyst_4,East,500,85.0,Good,Compliant,2.4746920807689072,0.736078035708708,16,Tuesday,1,1
BATCH_210,SAMPLE_000210,15.804040257087493,5.544508166671788,14.979871501103979,33.00402184796307,2024-01-09 17:00:00,LAB_B,Analyst_2,North,300,90.0,Excellent,Compliant,1.6959597429125068,0.5445081666717879,17,Tuesday,1,1
BATCH_211,SAMPLE_000211,17.74366894683293,5.780683579669059,10.983269115651812,23.04049706257296,2024-01-09 18:00:00,LAB_C,Analyst_3,South,200,95.0,Premium,Compliant,0.24366894683292983,0.7806835796690592,18,Tuesday,1,1
BATCH_212,SAMPLE_000212,18.459475988463467,5.286916221823533,11.159709170307728,21.226992542213363,2024-01-09 19:00:00,LAB_D,Analyst_1,North,300,100.0,Premium,Compliant,0.9594759884634669,0.2869162218235326,19,Tuesday,1,1
BATCH_213,SAMPLE_000213,18.259806297513002,4.914728565650475,9.145366748341685,35.6152317213688,2024-01-09 20:00:00,LAB_C,Analyst_2,South,300,100.0,Premium,Compliant,0.759806297513002,0.08527143434952489,20,Tuesday,1,1
BATCH_214,SAMPLE_000214,16.1213465473028,4.735522742441805,13.563666841249505,29.196008475386403,2024-01-09 21:00:00,LAB_A,Analyst_1,South,100,95.0,Premium,Compliant,1.3786534526972005,0.2644772575581946,21,Tuesday,1,1
BATCH_215,SAMPLE_000215,18.56089610673768,4.546604799628986,12.855775580470421,21.163275910109515,2024-01-09 22:00:00,LAB_C,Analyst_2,West,100,95.0,Premium,Compliant,1.0608961067376796,0.45339520037101444,22,Tuesday,1,1
BATCH_216,SAMPLE_000216,16.186245437484,6.288587432743478,9.545387289521322,39.89732634339534,2024-01-09 23:00:00,LAB_C,Analyst_3,South,100,85.0,Good,Compliant,1.3137545625159994,1.288587432743478,23,Tuesday,1,1
BATCH_217,SAMPLE_000217,16.62699849079634,5.991858223363187,8.576667319310898,21.155611219927334,2024-01-10 00:00:00,LAB_B,Analyst_4,South,200,95.0,Premium,Compliant,0.8730015092036609,0.9918582233631872,0,Wednesday,1,1
BATCH_218,SAMPLE_000218,18.732457025590122,6.3950807319995375,12.763495114522993,33.90070457717106,2024-01-10 01:00:00,LAB_C,Analyst_2,North,100,85.0,Good,Compliant,1.2324570255901222,1.3950807319995375,1,Wednesday,1,1
BATCH_219,SAMPLE_000219,18.248164495236075,3.8728916704566343,12.581578499967947,39.67357850526827,2024-01-10 02:00:00,LAB_D,Analyst_4,East,100,90.0,Excellent,Compliant,0.7481644952360753,1.1271083295433657,2,Wednesday,1,1
BATCH_220,SAMPLE_000220,19.24611705247089,5.692602425610932,9.912816688987466,24.783602084318513,2024-01-10 03:00:00,LAB_B,Analyst_2,West,200,90.0,Excellent,Compliant,1.7461170524708898,0.6926024256109322,3,Wednesday,1,1
BATCH_221,SAMPLE_000221,18.288064461501715,6.315021370463113,14.656044935752872,22.844987373743923,2024-01-10 04:00:00,LAB_A,Analyst_1,South,200,90.0,Excellent,Compliant,0.7880644615017154,1.3150213704631133,4,Wednesday,1,1
BATCH_222,SAMPLE_000222,17.841543016677356,4.043699198496981,9.057405242466302,22.427698788448577,2024-01-10 05:00:00,LAB_D,Analyst_1,West,500,95.0,Premium,Compliant,0.3415430166773561,0.9563008015030192,5,Wednesday,1,1
BATCH_223,SAMPLE_000223,15.468373839140462,3.6994888021003325,11.026343607298212,26.06550295135191,2024-01-10 06:00:00,LAB_A,Analyst_2,North,100,80.0,Good,Compliant,2.0316261608595383,1.3005111978996675,6,Wednesday,1,1
BATCH_224,SAMPLE_000224,16.838579015297167,5.723361947870178,14.605311441173193,22.020916220212932,2024-01-10 07:00:00,LAB_C,Analyst_4,South,100,95.0,Premium,Compliant,0.6614209847028327,0.7233619478701776,7,Wednesday,1,1
BATCH_225,SAMPLE_000225,16.326011838408625,5.223419339539736,10.938091218482857,33.84322683388264,2024-01-10 08:00:00,LAB_D,Analyst_3,North,100,95.0,Premium,Compliant,1.1739881615913745,0.2234193395397357,8,Wednesday,1,1
BATCH_226,SAMPLE_000226,16.219948216895418,6.025486330274816,12.469681633648598,21.245835962601255,2024-01-10 09:00:00,LAB_D,Analyst_3,West,500,85.0,Good,Compliant,1.2800517831045823,1.0254863302748163,9,Wednesday,1,1
BATCH_227,SAMPLE_000227,19.86505277376223,3.9193171298788685,10.783160785739561,30.188442562995796,2024-01-10 10:00:00,LAB_A,Analyst_1,North,100,80.0,Good,Compliant,2.3650527737622298,1.0806828701211315,10,Wednesday,1,1
BATCH_228,SAMPLE_000228,16.9654886233338,5.8858019355796705,9.91950641644069,39.93393707705954,2024-01-10 11:00:00,LAB_D,Analyst_3,West,500,95.0,Premium,Compliant,0.5345113766661989,0.8858019355796705,11,Wednesday,1,1
